0.535889,0.001182,0.000048
0.499878,0.001301,0.000064
0.487671,0.002174,0.000215
0.608521,0.007455,0.000806
0.535889,0.011491,0.002341
0.584106,0.010885,0.003192
0.608521,0.014199,0.004328
0.741577,0.025364,0.006062
0.560303,0.023440,0.009960
0.644531,0.030998,0.012393
0.668945,0.038614,0.015164
0.765381,0.039615,0.018087
0.874634,0.050497,0.024866
0.789795,0.047843,0.028644
0.753174,0.055087,0.032858
0.729370,0.048968,0.036867
0.850220,0.057452,0.045823
0.838013,0.057284,0.050331
0.741577,0.058478,0.055012
0.704956,0.056104,0.059648
0.910645,0.086768,0.071867
0.814209,0.086038,0.078819
0.935059,0.094789,0.086315
0.802002,0.095188,0.093753
0.922852,0.099172,0.109016
1.019287,0.113581,0.117087
0.946655,0.118031,0.126690
0.825806,0.121495,0.136262
0.935059,0.124782,0.155751
0.825806,0.124716,0.165648
1.019287,0.136937,0.176552
0.898438,0.137382,0.187341
0.910645,0.140197,0.210151
0.729370,0.144699,0.221594
0.922852,0.143553,0.233185
0.765381,0.145896,0.244740
1.055908,0.152331,0.268206
0.995483,0.149016,0.280029
0.935059,0.160622,0.292614
0.910645,0.176754,0.305971
0.946655,0.188176,0.334546
0.814209,0.194296,0.349741
0.922852,0.193710,0.365244
0.983276,0.211629,0.381949
1.031494,0.213621,0.415889
0.910645,0.214614,0.433007
0.946655,0.215610,0.450223
0.898438,0.214925,0.467534
0.971069,0.217724,0.502161
1.019287,0.220036,0.519725
0.922852,0.219466,0.537310
0.922852,0.218117,0.554844
1.007080,0.230996,0.591244
1.164551,0.229354,0.609555
0.958862,0.231532,0.628147
1.152344,0.240854,0.647265
1.091919,0.240891,0.685747
1.091919,0.246900,0.705406
0.922852,0.255271,0.725389
1.140137,0.245955,0.745350
1.055908,0.274391,0.787918
1.200562,0.273310,0.809596
1.176758,0.275059,0.831635
1.104126,0.284824,0.854351
0.995483,0.297611,0.901817
1.260986,0.303191,0.926034
1.188965,0.312932,0.950991
1.127930,0.312020,0.975868
1.140137,0.318444,1.026017
0.935059,0.316539,1.051303
1.031494,0.326080,1.077142
0.983276,0.325618,1.102962
1.212769,0.336092,1.156238
1.212769,0.333095,1.182790
