0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.170501,-0.000169,-0.000000
-0.444458,-0.049704,0.005001
-0.520557,-0.241335,-0.007622
-0.650081,-0.383514,-0.033910
-0.434010,-0.520844,-0.070755
-0.295167,-0.482130,-0.148258
-0.402217,-0.382284,-0.182102
-0.346736,-0.386296,-0.212851
0.020579,-0.366689,-0.242832
-0.031974,-0.289075,-0.281018
-0.285710,-0.149440,-0.297443
-0.332670,-0.222964,-0.312851
-0.042293,-0.279151,-0.333218
-0.072305,-0.054868,-0.357555
-0.170434,-0.057869,-0.361827
-0.153343,-0.117283,-0.369210
0.042808,-0.135939,-0.379439
-0.147973,-0.145631,-0.393986
0.093417,-0.144256,-0.405736
-0.142517,-0.019094,-0.411612
-0.067994,-0.083379,-0.416158
-0.537959,-0.131349,-0.431095
-0.246741,-0.336945,-0.450798
-0.160449,-0.286288,-0.475537
-0.370997,-0.223024,-0.495514
-0.141740,-0.275857,-0.539438
-0.142825,-0.204715,-0.558279
0.067533,-0.166203,-0.573077
-0.195568,-0.039080,-0.580356
-0.131631,-0.128392,-0.596741
-0.345061,-0.129278,-0.607055
0.127373,-0.241530,-0.622503
-0.005907,-0.048920,-0.632883
-0.288752,-0.110103,-0.641702
-0.168100,-0.203003,-0.654882
-0.092450,-0.184203,-0.670179
0.037829,-0.132503,-0.682473
-0.133467,-0.009097,-0.690937
0.211758,-0.074053,-0.694681
0.054779,0.074597,-0.693761
0.124832,0.066357,-0.688240
-0.031790,0.015466,-0.677572
-0.255204,-0.008155,-0.677369
-0.078622,-0.137745,-0.683984
-0.161549,-0.106350,-0.693383
0.106441,-0.110665,-0.712777
-0.100298,0.005016,-0.716462
0.045280,-0.049967,-0.718812
0.284434,0.000285,-0.720504
0.025161,0.084567,-0.704827
0.203462,0.054448,-0.699406
0.107585,0.134917,-0.691225
0.096826,0.124301,-0.681103
0.132920,0.108671,-0.671978
0.145269,0.162954,-0.650872
0.010069,0.152429,-0.638525
-0.066470,0.079415,-0.629700
-0.173400,0.040812,-0.624906
0.115530,-0.070564,-0.626659
0.149712,0.027032,-0.627795
-0.091535,0.090501,-0.622738
0.101915,-0.017260,-0.620601
-0.044080,0.042352,-0.619247
-0.054930,-0.001339,-0.617779
-0.169982,-0.026553,-0.618902
-0.060476,-0.057978,-0.630755
0.005844,-0.060413,-0.635569
0.111308,-0.025633,-0.638757
0.009388,0.045693,-0.637528
0.072454,-0.002562,-0.633890
-0.036296,0.044398,-0.631761
0.038783,0.002502,-0.630292
0.171463,0.020810,-0.629137
-0.011986,0.108809,-0.623313
0.049026,0.028253,-0.614065
0.119652,0.041379,-0.611260
0.062666,0.084080,-0.606117
0.119964,-0.060124,-0.599763
-0.300205,0.036090,-0.599972
-0.119122,-0.136561,-0.605080
0.029356,-0.130053,-0.615563
-0.130412,-0.065274,-0.625899
