
0.003453,-0.000142,-0.000001
-0.002513,0.000414,-0.003490
-0.018607,0.001373,0.003038
-0.023538,-0.009841,0.028231
-0.053805,-0.028155,0.080186
-0.066138,-0.040166,0.116019
-0.081693,-0.054402,0.151860
-0.101393,-0.068006,0.192726
-0.136131,-0.101635,0.289682
-0.150538,-0.113564,0.344363
-0.165423,-0.133534,0.395381
-0.175180,-0.150408,0.446019
-0.181826,-0.167069,0.525087
-0.183815,-0.177202,0.550952
-0.190445,-0.171680,0.573619
-0.195663,-0.173688,0.601521
-0.193926,-0.187361,0.655848
-0.194217,-0.186248,0.669187
-0.194800,-0.193740,0.684055
-0.199255,-0.189434,0.700313
-0.197525,-0.196416,0.735848
-0.195760,-0.191875,0.753239
-0.187760,-0.195854,0.767013
-0.187027,-0.190598,0.770908
-0.185032,-0.188930,0.790662
-0.182489,-0.185755,0.802094
-0.182904,-0.183194,0.811920
-0.179535,-0.183333,0.824798
-0.177066,-0.180282,0.845472
-0.176013,-0.174515,0.855672
-0.171384,-0.175684,0.866440
-0.171361,-0.172405,0.872668
-0.170201,-0.160742,0.890791
-0.166075,-0.165538,0.904422
-0.159274,-0.165337,0.912275
-0.156012,-0.163032,0.913576
-0.156956,-0.159842,0.926228
-0.151235,-0.156716,0.937095
-0.155764,-0.148702,0.941219
-0.153347,-0.151344,0.955736
-0.151263,-0.153082,0.973420
-0.147593,-0.149702,0.984111
-0.138957,-0.152766,0.990445
-0.138715,-0.133497,0.988272
-0.131218,-0.127634,0.995717
-0.128020,-0.134136,0.997463
-0.127110,-0.126945,0.999641
-0.120945,-0.129134,1.004733
-0.112743,-0.121169,1.004364
-0.107349,-0.105096,1.003272
-0.104149,-0.104303,1.000041
-0.104201,-0.096825,0.999153
-0.104443,-0.099205,1.007936
-0.101714,-0.096234,1.016341
-0.091314,-0.103011,1.020625
-0.088324,-0.088820,1.012902
-0.091932,-0.087913,1.014465
-0.101187,-0.093831,1.022196
-0.101708,-0.093425,1.042666
-0.102315,-0.091960,1.057335
-0.109008,-0.100232,1.086064
-0.105462,-0.107731,1.100492
-0.102966,-0.103577,1.107113
-0.103638,-0.101254,1.111381
-0.103184,-0.098991,1.124281
-0.104708,-0.095514,1.132857
-0.100301,-0.097607,1.143522
-0.097961,-0.092112,1.147130
-0.094706,-0.087375,1.151497
-0.089947,-0.090819,1.155637
-0.089596,-0.083559,1.155032
-0.089021,-0.080707,1.158003
-0.089687,-0.085043,1.171064
-0.089655,-0.084249,1.177078
-0.090272,-0.090490,1.183558
-0.089636,-0.085003,1.191324
-0.092545,-0.091938,1.210905
-0.097597,-0.086548,1.218897
-0.098526,-0.090649,1.233448
-0.101891,-0.096588,1.245085
-0.107499,-0.092702,1.260960
-0.103440,-0.107644,1.295841
-0.101987,-0.094313,1.300473
-0.102221,-0.092322,1.305019
-0.093483,-0.083212,1.310705
-0.088497,-0.092040,1.311002
-0.085688,-0.091561,1.308246
-0.083871,-0.075329,1.307144
-0.074512,-0.074751,1.302375
-0.069334,-0.068387,1.299713
-0.061882,-0.070470,1.294251
-0.057456,-0.065300,1.284387
-0.048458,-0.056744,1.263796
-0.043464,-0.049183,1.258938
-0.043962,-0.048845,1.251783
-0.043808,-0.045556,1.251022
-0.048170,-0.044769,1.254462
-0.052064,-0.044061,1.263799
-0.056682,-0.045117,1.275454
-0.055095,-0.052774,1.289267
-0.056271,-0.051265,1.296148
-0.056551,-0.049994,1.312883
-0.055651,-0.031454,1.316856
-0.062412,-0.010410,1.321030
-0.066149,0.086570,1.354083
-0.066923,0.072587,1.366516
-0.073281,0.052160,1.375640
-0.072728,0.026567,1.390207
-0.076509,-0.055924,1.402903
-0.074880,-0.110201,1.409890
-0.080489,-0.170987,1.411119
-0.085145,-0.204943,1.420545
-0.105657,-0.219532,1.462841
-0.109862,-0.213164,1.489860
-0.114578,-0.182776,1.514358
-0.119563,-0.134022,1.538825
-0.118142,-0.119509,1.565959
