-59.733425,-60.674763,0.164677,9.177205,9.962727,-0.006892,-3.074548,0.000000,-0.299401,-0.299001
-59.493351,-62.580151,0.056264,9.592220,9.962727,-0.015923,-3.070364,0.000000,-0.299800,-0.299201
-59.073551,-65.342422,0.541796,9.809251,9.962727,-0.047869,-3.070364,-0.002092,-0.299800,-0.299600
-58.653564,-65.850609,0.720636,9.911063,9.962727,-0.098651,-3.068272,0.006277,-0.299600,-0.299201
-58.042843,-68.929314,0.874046,9.997932,9.962727,-0.167233,-3.068272,0.000000,-0.299201,-0.299201
-57.886105,-70.430077,1.039369,9.961757,9.962727,-0.251428,-3.074548,0.000000,-0.299800,-0.299600
-57.516415,-72.945717,1.012858,9.970308,9.962727,-0.326637,-3.066179,0.008369,-0.299800,-0.299401
-56.977856,-74.983139,0.949663,9.975579,9.962727,-0.405426,-3.074548,0.000000,-0.299600,-0.299401
-56.647068,-77.107239,0.917504,9.999670,9.962727,-0.471787,-3.068272,0.000000,-0.299800,-0.299201
-56.274330,-78.830116,0.985222,9.972771,9.962727,-0.552560,-3.070364,0.000000,-0.299800,-0.299201
-55.870735,-79.847076,0.567917,9.972131,9.962727,-0.611257,-3.070364,-0.002092,-0.300000,-0.299401
-56.141235,-80.766258,0.575750,10.001102,9.962727,-0.654899,-3.074548,-0.008369,-0.300000,-0.299401
-55.226707,-82.795753,0.653040,9.920281,9.962727,-0.708268,-3.070364,0.004184,-0.299800,-0.299401
-54.750938,-84.176376,0.738485,9.826738,9.962727,-0.769905,-3.074548,0.000000,-0.299800,-0.299201
-54.097321,-84.420601,0.303601,9.876321,9.962727,-0.819877,-3.068272,0.004184,-0.299800,-0.299001
-53.340740,-85.906120,0.554516,9.818281,9.962727,-0.868438,-3.070364,0.000000,-0.299800,-0.299201
-53.274643,-85.569138,0.385256,9.940123,9.962727,-0.901731,-3.074548,0.000000,-0.299401,-0.299201
-53.964245,-86.249184,0.178245,9.983984,9.962727,-0.928044,-3.074548,-0.004184,-0.299800,-0.299401
-53.438503,-86.624268,0.226559,9.942706,9.962727,-0.954603,-3.072456,0.000000,-0.299800,-0.299201
-53.132938,-87.553024,0.242460,9.914154,9.962727,-0.985388,-3.068272,0.002092,-0.299800,-0.299600
-53.146935,-87.980667,0.319251,9.917806,9.962727,-1.017508,-3.070364,0.000000,-0.299800,-0.299201
-52.398373,-89.310982,0.219037,9.981608,9.962727,-1.035156,-3.074548,0.000000,-0.299201,-0.299201
-52.926208,-88.120804,0.286593,9.902576,9.962727,-1.065652,-3.070364,0.004184,-0.299401,-0.299201
-54.095978,-88.225639,0.135355,9.994781,9.962727,-1.088474,-3.066179,0.008369,-0.299800,-0.299401
-54.514938,-87.478783,0.497160,10.116252,9.962727,-1.122543,-3.072456,0.002092,-0.299201,-0.298801
-54.645626,-88.217285,0.481243,10.112249,9.962727,-1.158524,-3.070364,0.000000,-0.299800,-0.299800
-54.353691,-88.335648,0.058821,10.183569,9.962727,-1.171468,-3.074548,-0.004184,-0.299401,-0.299401
-54.313683,-87.339417,0.410849,9.951008,9.962727,-1.202116,-3.074548,-0.002092,-0.299800,-0.299201
-54.987640,-89.632782,0.293974,9.961804,9.962727,-1.238122,-3.068272,0.004184,-0.299600,-0.299401
-54.814316,-90.024605,0.234137,9.970220,9.962727,-1.279985,-3.074548,-0.008369,-0.299800,-0.299201
-54.902859,-90.939941,0.187053,9.721929,9.962727,-1.305580,-3.070364,-0.002092,-0.299201,-0.299001
-55.300873,-90.047798,0.331871,9.901774,9.962727,-1.332893,-3.068272,0.000000,-0.299800,-0.299201
-55.236256,-89.878891,0.352323,9.857103,9.962727,-1.360678,-3.074548,0.000000,-0.299201,-0.299600
-55.329144,-90.511536,0.204476,9.491776,9.962727,-1.381713,-3.074548,-0.006277,-0.299600,-0.299600
