0.093669,-0.000522,0.009234
0.187505,-0.004485,0.043902
0.230339,-0.008157,0.068235
0.272491,-0.012927,0.095154
0.305605,-0.018996,0.123870
0.378668,-0.033996,0.183876
0.416851,-0.043035,0.213338
0.463301,-0.052875,0.243774
0.488199,-0.063681,0.276434
0.548114,-0.087055,0.337313
0.556047,-0.099491,0.366868
0.566849,-0.112448,0.391838
0.589876,-0.124848,0.414572
0.610990,-0.150588,0.456848
0.623561,-0.163992,0.474699
0.645738,-0.176766,0.492077
0.665698,-0.190007,0.509969
0.715650,-0.216878,0.548228
0.731060,-0.230762,0.568191
0.740046,-0.244884,0.587078
0.762660,-0.259256,0.603859
0.793090,-0.287437,0.640071
0.801916,-0.301591,0.657057
0.808700,-0.315616,0.672569
0.812363,-0.329131,0.686859
0.856116,-0.354926,0.712915
0.859860,-0.368108,0.728844
0.872934,-0.381584,0.742195
0.887081,-0.394653,0.755829
0.913592,-0.421539,0.782720
0.927335,-0.434656,0.796335
0.932441,-0.448397,0.809437
0.955164,-0.462104,0.821035
0.986396,-0.489431,0.850507
1.006165,-0.502977,0.864716
1.016693,-0.516969,0.879610
1.022507,-0.530650,0.893927
1.035262,-0.557907,0.919586
1.045261,-0.570753,0.930533
1.047058,-0.583584,0.941307
1.060760,-0.596441,0.950358
1.088531,-0.621479,0.972064
1.094424,-0.634268,0.983230
1.109432,-0.646479,0.993879
1.107193,-0.659009,1.005065
1.106903,-0.684022,1.020570
1.124264,-0.696230,1.026447
1.136289,-0.707788,1.035096
1.150712,-0.719405,1.044355
1.181552,-0.742674,1.067378
1.191448,-0.754478,1.078964
1.196754,-0.765584,1.090823
1.200309,-0.776747,1.101367
1.218777,-0.798655,1.118319
1.230994,-0.809124,1.128420
1.212997,-0.820068,1.138528
1.211265,-0.830425,1.143746
1.206100,-0.851016,1.150381
1.199016,-0.860392,1.152857
1.186597,-0.869361,1.153854
1.188726,-0.877727,1.152809
1.193709,-0.893768,1.152728
1.205991,-0.901328,1.153958
1.213444,-0.909103,1.157131
1.214108,-0.916960,1.161064
1.226861,-0.931502,1.171251
1.244311,-0.939065,1.175297
1.255195,-0.946833,1.181733
1.257727,-0.954544,1.189082
1.249600,-0.969308,1.200047
1.237006,-0.976515,1.203242
1.237756,-0.983616,1.203505
1.229947,-0.990288,1.204229
1.216350,-1.002587,1.202608
1.211902,-1.007803,1.200678
1.217543,-1.012813,1.198460
1.212977,-1.017270,1.198214
1.201761,-1.025701,1.197712
1.218121,-1.029457,1.195195
1.217097,-1.033650,1.195916
1.227041,-1.037882,1.196272
1.235858,-1.046444,1.201423
1.234282,-1.049875,1.205020
1.241347,-1.053662,1.207328
1.256128,-1.057192,1.210757
1.275044,-1.064921,1.221268
1.279193,-1.068958,1.228044
1.290189,-1.073598,1.233796
1.312171,-1.078356,1.240449
1.351464,-1.088164,1.260437
1.366159,-1.093854,1.272921
1.370900,-1.099280,1.286058
1.388473,-1.105396,1.296979
1.432879,-1.118718,1.323719
1.462381,-1.126087,1.338216
1.476849,-1.133782,1.355301
1.476564,-1.141475,1.371878
1.485226,-1.157680,1.393944
1.496188,-1.165109,1.404946
1.509655,-1.172701,1.415805
1.531480,-1.180580,1.426926
1.563064,-1.196354,1.453718
1.560199,-1.205062,1.467075
1.554021,-1.213822,1.477274
1.552061,-1.222604,1.484313
1.551213,-1.239102,1.494210
1.558018,-1.246708,1.498487
1.552057,-1.254136,1.503410
1.550294,-1.261689,1.506129
1.544343,-1.275171,1.509105
1.544343,-1.275171,1.509105
1.561202,-1.287236,1.512806
1.571830,-1.293257,1.516813
1.583775,-1.300195,1.521350
1.587777,-1.312941,1.534025
1.593306,-1.319403,1.538678
1.600724,-1.325576,1.543751
1.601357,-1.331988,1.549078
1.609099,-1.343741,1.559206
