
-0.009344,0.000322,0.000010
-0.019776,-0.006570,-0.000250
-0.041425,-0.019639,-0.002047
-0.057487,-0.038887,-0.004263
-0.069506,-0.044855,-0.007576
-0.080705,-0.055950,-0.011598
-0.109527,-0.076122,-0.022154
-0.123406,-0.092404,-0.029025
-0.129727,-0.106982,-0.037119
-0.138010,-0.110921,-0.046159
-0.145624,-0.128956,-0.066036
-0.157410,-0.134374,-0.076803
-0.167686,-0.150235,-0.088380
-0.177527,-0.153368,-0.100228
-0.184297,-0.167344,-0.126326
-0.183586,-0.174315,-0.139968
-0.186968,-0.175663,-0.154190
-0.186637,-0.181330,-0.168591
-0.184748,-0.181078,-0.197507
-0.189363,-0.181483,-0.212189
-0.187834,-0.186677,-0.226916
-0.191383,-0.186800,-0.241643
-0.209038,-0.194144,-0.271425
-0.209438,-0.195468,-0.286946
-0.208702,-0.204203,-0.303092
-0.207433,-0.199009,-0.319070
-0.210970,-0.205492,-0.351623
-0.210725,-0.201458,-0.367960
-0.213058,-0.206793,-0.384554
-0.207202,-0.208575,-0.401156
-0.209426,-0.205130,-0.434242
-0.216208,-0.205037,-0.450824
-0.213767,-0.211284,-0.467445
-0.219166,-0.207503,-0.483992
-0.215681,-0.215212,-0.518072
-0.207989,-0.209332,-0.534725
-0.204290,-0.205260,-0.551486
-0.206330,-0.207128,-0.568056
-0.211403,-0.201274,-0.600215
-0.214301,-0.208017,-0.616690
-0.207558,-0.206934,-0.632999
-0.208305,-0.199942,-0.649426
-0.207671,-0.200848,-0.681769
-0.210168,-0.200890,-0.698055
-0.210344,-0.206312,-0.714409
-0.210325,-0.205508,-0.730778
-0.204480,-0.205320,-0.764066
-0.206065,-0.198990,-0.780171
-0.196399,-0.199369,-0.795878
-0.195546,-0.195527,-0.811722
-0.196371,-0.191759,-0.842525
-0.201912,-0.189526,-0.857803
-0.206602,-0.199631,-0.873576
-0.211885,-0.199747,-0.889358
-0.203965,-0.206648,-0.922140
-0.203181,-0.198763,-0.937994
-0.202345,-0.196137,-0.954006
-0.197392,-0.202456,-0.970080
-0.193369,-0.195296,-0.985754
-0.197825,-0.193821,-1.018752
-0.194596,-0.193226,-1.034293
-0.193002,-0.194112,-1.049941
-0.183150,-0.191283,-1.080708
-0.179052,-0.177763,-1.095406
-0.171776,-0.181021,-1.110068
-0.168068,-0.174517,-1.124337
-0.159789,-0.167108,-1.151998
-0.156129,-0.162918,-1.165048
-0.156562,-0.160729,-1.177885
-0.149215,-0.155119,-1.190216
-0.140173,-0.147643,-1.214353
-0.138138,-0.142896,-1.225971
-0.135488,-0.140020,-1.237352
-0.130045,-0.133690,-1.248315
-0.121847,-0.125911,-1.269176
-0.117013,-0.123842,-1.279182
-0.112429,-0.119675,-1.288669
-0.109904,-0.112227,-1.297758
-0.101031,-0.105844,-1.315212
-0.099473,-0.103478,-1.323565
-0.097356,-0.097832,-1.331672
-0.102472,-0.097690,-1.339653
-0.094023,-0.098083,-1.355383
-0.095066,-0.097774,-1.363139
-0.092052,-0.095692,-1.370793
