-0.076904,-0.000769,-0.013079,-0.000392,0.000017,0.000036,-0.000002,-0.000001,0.000000,0.000000
-0.076904,-0.001530,-0.009518,-0.000666,0.000120,-0.000291,0.000009,-0.000140,0.000000,0.000000
-0.512085,-0.010736,-0.063379,-0.004033,-0.000103,-0.002013,-0.000039,-0.001473,0.000000,0.000000
-0.572510,-0.016353,-0.070222,-0.006018,0.003288,-0.000114,-0.000182,-0.003380,0.000000,0.000000
-0.609131,-0.022281,-0.074093,-0.008061,0.003275,-0.002166,-0.000437,-0.006094,0.000000,0.000000
-0.753784,-0.029596,-0.091433,-0.010562,0.006473,-0.003775,-0.000610,-0.009348,0.000000,0.000000
-0.572510,-0.040521,-0.067170,-0.013972,0.012372,-0.008355,-0.001330,-0.018057,0.000000,0.000000
-0.632935,-0.046445,-0.074052,-0.015774,0.013891,-0.008964,-0.002203,-0.023136,0.000000,0.000000
-0.753784,-0.053519,-0.088417,-0.017954,0.013687,-0.012456,-0.003128,-0.028420,0.000000,0.000000
-0.742188,-0.060405,-0.086084,-0.019998,0.017941,-0.013709,-0.003990,-0.034002,0.000000,0.000000
-0.911255,-0.075899,-0.105474,-0.024547,0.018858,-0.018919,-0.006697,-0.046700,0.000000,0.000000
-0.874634,-0.083886,-0.099842,-0.026805,0.026365,-0.015828,-0.008159,-0.053591,0.000000,0.000000
-0.971680,-0.092764,-0.110967,-0.029330,0.029011,-0.020076,-0.009599,-0.060669,0.000000,0.000000
-0.899048,-0.100827,-0.100792,-0.031474,0.029553,-0.024828,-0.011386,-0.068406,0.000000,0.000000
-1.019897,-0.118519,-0.113250,-0.036135,0.029788,-0.030981,-0.015928,-0.084943,0.000000,0.000000
-0.959473,-0.126928,-0.105653,-0.038220,0.030073,-0.032371,-0.018610,-0.093747,0.000000,0.000000
-0.995483,-0.135614,-0.108569,-0.040331,0.031214,-0.032747,-0.021499,-0.102646,0.000000,0.000000
-0.983887,-0.144096,-0.106034,-0.042302,0.032477,-0.036360,-0.024246,-0.111381,0.000000,0.000000
-0.971680,-0.161883,-0.102247,-0.046363,0.040820,-0.037991,-0.030143,-0.129300,0.000000,0.000000
-1.007690,-0.170341,-0.105726,-0.048144,0.041370,-0.041165,-0.033449,-0.138455,0.000000,0.000000
-0.971680,-0.178354,-0.100161,-0.049705,0.039812,-0.045704,-0.036997,-0.147691,0.000000,0.000000
-0.971680,-0.186287,-0.099172,-0.051189,0.039581,-0.047899,-0.040756,-0.156878,0.000000,0.000000
-0.778198,-0.199384,-0.073083,-0.052993,0.048863,-0.043730,-0.048494,-0.174613,0.000000,0.000000
-0.959473,-0.206984,-0.095011,-0.054254,0.047062,-0.048989,-0.052367,-0.182762,0.000000,0.000000
-0.790405,-0.212819,-0.072928,-0.054814,0.049131,-0.051667,-0.056244,-0.190813,0.000000,0.000000
-0.850830,-0.219199,-0.079751,-0.055562,0.049062,-0.054738,-0.060327,-0.198623,0.000000,0.000000
-0.778198,-0.229483,-0.069282,-0.056081,0.059966,-0.048331,-0.068719,-0.213354,0.000000,0.000000
-0.814209,-0.235330,-0.072957,-0.056588,0.056535,-0.054104,-0.073006,-0.220200,0.000000,0.000000
-0.838623,-0.241363,-0.075554,-0.057157,0.064141,-0.053353,-0.076835,-0.226476,0.000000,0.000000
-0.863037,-0.247580,-0.077713,-0.057773,0.076038,-0.046352,-0.080845,-0.232857,0.000000,0.000000
-0.765991,-0.259570,-0.063936,-0.058778,0.079707,-0.053710,-0.089042,-0.245768,0.000000,0.000000
-0.874634,-0.265721,-0.076883,-0.059321,0.093067,-0.045624,-0.093214,-0.252064,0.000000,0.000000
-0.838623,-0.271450,-0.071613,-0.059690,0.088856,-0.055792,-0.097367,-0.258324,0.000000,0.000000
-0.838623,-0.277121,-0.070897,-0.060026,0.100736,-0.052834,-0.101224,-0.264241,0.000000,0.000000
-0.863037,-0.287585,-0.072658,-0.060350,0.098111,-0.061286,-0.110187,-0.276747,0.000000,0.000000
-0.681152,-0.291520,-0.049196,-0.060015,0.106024,-0.056277,-0.114701,-0.282793,0.000000,0.000000
-0.838623,-0.296991,-0.068383,-0.060266,0.101175,-0.060702,-0.119556,-0.288723,0.000000,0.000000
-0.729980,-0.301321,-0.054127,-0.060082,0.100289,-0.061904,-0.124338,-0.294509,0.000000,0.000000
-0.959473,-0.313343,-0.081582,-0.060977,0.108660,-0.057442,-0.133536,-0.305228,0.000000,0.000000
-0.935059,-0.319560,-0.077714,-0.061480,0.113307,-0.055193,-0.138164,-0.310845,0.000000,0.000000
-0.826416,-0.324629,-0.063035,-0.061526,0.102149,-0.064877,-0.143222,-0.316966,0.000000,0.000000
-0.778198,-0.329164,-0.056993,-0.061390,0.107951,-0.059390,-0.148060,-0.322683,0.000000,0.000000
-0.826416,-0.338341,-0.061626,-0.061155,0.112530,-0.060302,-0.157315,-0.333085,0.000000,0.000000
-0.826416,-0.343221,-0.061003,-0.061151,0.111935,-0.062914,-0.162023,-0.338228,0.000000,0.000000
-0.826416,-0.348053,-0.060395,-0.061128,0.115703,-0.059613,-0.166860,-0.343432,0.000000,0.000000
-0.814209,-0.352715,-0.058273,-0.061043,0.122263,-0.055106,-0.171515,-0.348400,0.000000,0.000000
-0.669556,-0.358778,-0.039240,-0.059676,0.121177,-0.059947,-0.180900,-0.357891,0.000000,0.000000
-0.778198,-0.362972,-0.052428,-0.059458,0.125059,-0.058388,-0.185434,-0.362043,0.000000,0.000000
-0.874634,-0.368089,-0.063958,-0.059593,0.127964,-0.055922,-0.190128,-0.366340,0.000000,0.000000
-0.826416,-0.372672,-0.057291,-0.059524,0.138330,-0.048166,-0.194632,-0.370610,0.000000,0.000000
-0.899048,-0.382549,-0.065197,-0.059657,0.126798,-0.057438,-0.204421,-0.379943,0.000000,0.000000
-0.814209,-0.386866,-0.053972,-0.059487,0.126211,-0.058953,-0.209102,-0.384548,0.000000,0.000000
-0.753784,-0.390535,-0.045862,-0.059078,0.124494,-0.060158,-0.213909,-0.389210,0.000000,0.000000
-0.717773,-0.393807,-0.040746,-0.058528,0.124383,-0.060878,-0.218622,-0.393598,0.000000,0.000000
-0.632935,-0.400246,-0.029380,-0.057443,0.127418,-0.059237,-0.227781,-0.401738,0.000000,0.000000
-0.778198,-0.404025,-0.047244,-0.057137,0.126416,-0.060532,-0.232367,-0.405476,0.000000,0.000000
-0.693359,-0.406918,-0.036163,-0.056508,0.133742,-0.054192,-0.236803,-0.409093,0.000000,0.000000
-0.681152,-0.409661,-0.034279,-0.055841,0.128275,-0.058642,-0.241443,-0.412742,0.000000,0.000000
-0.536499,-0.413140,-0.015576,-0.053821,0.127777,-0.056075,-0.250654,-0.419393,0.000000,0.000000
-0.499878,-0.414007,-0.010842,-0.052531,0.128374,-0.054567,-0.255068,-0.422062,0.000000,0.000000
-0.717773,-0.417045,-0.037968,-0.052094,0.142651,-0.041219,-0.259171,-0.424105,0.000000,0.000000
-0.657349,-0.419448,-0.030040,-0.051433,0.141227,-0.046734,-0.262909,-0.426026,0.000000,0.000000
-0.657349,-0.423106,-0.029576,-0.049750,0.159290,-0.044565,-0.269419,-0.429130,0.000000,0.000000
-0.681152,-0.425687,-0.032252,-0.049226,0.158118,-0.048026,-0.273127,-0.431235,0.000000,0.000000
