0.000000,22.415203,22.415203,37.000000,-1.793365,0.000000,0.000000,0.000000,1.000000,0.000000
0.000000,22.398724,22.398724,36.902344,-2.144318,0.136437,0.000000,0.000000,1.000000,0.000000
0.000000,22.763224,22.763224,37.218361,-2.464752,0.277305,0.000000,0.000000,1.000000,0.000000
0.000000,22.285925,22.285925,37.051731,1.853485,0.416836,-0.000833,0.000000,0.999996,0.000000
0.000000,22.845594,22.845594,37.156868,-1.121979,0.557235,-0.000833,0.000000,0.999986,0.000000
0.000000,22.820150,22.820150,36.901825,-1.015167,0.698873,-0.000833,0.000000,0.999980,0.000000
0.000000,23.074028,23.074028,37.177391,-0.572662,0.837326,-0.000833,0.000000,0.999963,0.000000
0.000000,23.048801,23.048801,36.929008,-0.450592,0.976661,-0.000833,0.000000,0.999942,0.000000
0.000000,nan,nan,nan,-0.755768,0.836045,0.000000,-nan,0.999912,0.000000
0.000000,22.938131,22.938131,36.813831,-0.114899,0.975429,0.000000,0.000000,0.999906,0.000000
0.000000,22.790615,22.790615,36.366180,0.037689,1.117949,-0.000833,0.000000,0.999887,0.000000
0.000000,23.182594,23.182594,36.611050,-0.816803,1.255660,-0.000833,0.000000,0.999888,0.000000
0.000000,23.542927,23.542927,36.829494,-1.579742,1.395975,-0.000833,0.000000,0.999891,0.000000
0.000000,23.741747,23.741747,36.829350,-2.068024,1.535639,-0.000833,0.000000,0.999887,0.000000
0.000000,23.892628,23.892628,36.829731,-2.159576,1.675583,-0.000833,0.000000,0.999898,0.000000
0.000000,24.046766,24.046766,36.984615,-1.503448,1.817900,-0.000833,0.000000,0.999911,0.000000
0.000000,24.336758,24.336758,37.337551,-0.969391,1.955772,-0.000833,0.000000,0.999909,0.000000
0.000000,24.549442,24.549442,37.541584,-0.572662,2.095863,-0.000833,0.000000,0.999924,0.000000
0.000000,24.892744,24.892744,37.944355,-0.252228,2.235800,0.000000,0.000000,0.999935,0.000000
